"sku","name","description","manufacturer","manufacturer_part_number","family_series","brand_logo_url","price","lead_time","is_discontinued","is_repairable","voltage","output_type","sensing_type","protection_rating","categories_separated","url","image_url","net_weight","gross_weight","ship_length","ship_width","ship_height","category_level_2","accessory_type"
"783542-PILZ","783542","Spring terminals PNOZ mmcxp, 1 pc.","PILZ","783542","Pilz Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/pilz/logo_s.jpg","11","51","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/783542-pilz.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/7/8/783542-pilz.jpg","0.015","0.02","0.8","0.85","0.8","Products /// Automation & Control /// Programmable Logic Controllers","Pilz Programmable Logic Controllers"
"783544-PILZ","783544","Spring terminals PNOZ 2MM 1 set","PILZ","783544","Pilz Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/pilz/logo_s.jpg","10","63","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/783544-pilz.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/7/8/783544-pilz.jpg","0.03","0.035","1.55","0.75","0.85","Products /// Automation & Control /// Programmable Logic Controllers","Pilz Programmable Logic Controllers"
"793700-PILZ","793700","Screw Terminals, 2pcs/Pk, PNOZ MC1P","PILZ","793700","Pilz Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/pilz/logo_s.jpg","30.67","5","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/793700-pilz.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/7/9/793700-pilz.jpg","0.0419","0.0441","0.85","1.35","0.45","Products /// Automation & Control /// Programmable Logic Controllers","Pilz Programmable Logic Controllers"
"88974043-CROU","88974043","M3 CD12- 8I/4O R 230VAC","Crouzet","88974043","Crouzet Programmable Logic Controllers, CD12 Smart Series","https://www.galco.com/media/amasty/shopby/option_images/slider/crou/logo_s.jpg","236.75","14","0","0","100-240 VAC","null","null","null","Products > Automation & Control > Programmable Logic Controllers > Programmable Logic Controllers","https://www.galco.com/88974043-crou.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/8/8/88974043-crouzet.jpg","0.455","0.545","2.67","2.8","3.93","Products /// Automation & Control /// Programmable Logic Controllers","Crouzet Programmable Logic Controllers, CD12 Smart Series"
"88974053-CROU","88974053","M3 CD20- 12I/8O R 230VAC","Crouzet","88974053","Crouzet Programmable Logic Controllers, CD20 Smart Series","https://www.galco.com/media/amasty/shopby/option_images/slider/crou/logo_s.jpg","386.02","10","0","0","100-240 VAC","null","null","null","Products > Automation & Control > Programmable Logic Controllers > Programmable Logic Controllers","https://www.galco.com/88974053-crou.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/8/8/88974053-crouzet.jpg","0.705","0.81","2.67","4.9","3.93","Products /// Automation & Control /// Programmable Logic Controllers","Crouzet Programmable Logic Controllers, CD20 Smart Series"
"ADAM-4117-C-AVTC","ADAM-4117-C","null","Advantech","ADAM-4117-C","Advantech Programmable Logic Controllers","https://www.galco.com","325.44","null","0","0","10-48 VDC","null","null","null","Products > Automation & Control > Programmable Logic Controllers > Programmable Logic Controllers","https://www.galco.com/adam-4117-c-advantech.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/a/d/adam-4117-c-advantech.jpg","0.3","0.48","1.9","3.45","4.95","Products /// Automation & Control /// Programmable Logic Controllers","Advantech Programmable Logic Controllers"
"AFX00002-ARDN","AFX00002","Discover everything our most versatile Opta micro PLC has to offer: designed for engineers who need to keep their options open Inner Size10","Arduino","AFX00002","Arduino Programmable Logic Controllers, Opta Series","https://www.galco.com","223.88","null","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > Programmable Logic Controllers","https://www.galco.com/afx00002.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/a/f/afx00002-arduino.jpg","0.435","0.52","3.5","2.75","2.5","Products /// Automation & Control /// Programmable Logic Controllers","Arduino Programmable Logic Controllers, Opta Series"
"AFX00003-ARDN","AFX00003","high-performance micro PLC are Ethernet onboard and USB-C programming ports Inner Size10","Arduino","AFX00003","Arduino Programmable Logic Controllers, Opta Series","https://www.galco.com","182.17","null","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > Programmable Logic Controllers","https://www.galco.com/afx00003-arduino.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/a/f/afx00003-arduino.jpg","0.425","0.505","3.5","2.75","2.5","Products /// Automation & Control /// Programmable Logic Controllers","Arduino Programmable Logic Controllers, Opta Series"
"AH06-VEIN","AH06","H8000 Series Mounting Bracket Kit","Veris Industries","AH06","Veris Industries Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/vein/logo_s.jpg","32.87","22","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/ah06-veris-industries.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/a/h/ah06-veris-industries.jpg","0.175","0.36","2.5","1.6","1.75","Products /// Automation & Control /// Programmable Logic Controllers","Veris Industries Programmable Logic Controllers"
"AKX00032-ARDN","AKX00032","Add Industrial IoT capabilities to standalone industrial machinery Inner Size8","Arduino","AKX00032","Arduino Programmable Logic Controllers, Portenta Series","https://www.galco.com","359.76","null","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > Programmable Logic Controllers","https://www.galco.com/akx00032.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/a/k/akx00032-arduino.png","0.415","0.7","3.5","6.6","2.05","Products /// Automation & Control /// Programmable Logic Controllers","Arduino Programmable Logic Controllers, Portenta Series"
"BL67-8XSG-P-TURK","BL67-8XSG-P","I/O","Turck","6827310","Turck Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/turk/logo_s.jpg","173.51","182","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/bl67-8xsg-p-turck.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/b/l/bl67-8xsg-p-turck.jpg","0.11","0.125","2.7","1.25","3.6","Products /// Automation & Control /// Programmable Logic Controllers","Turck Programmable Logic Controllers"
"CBL-WA50P-01A-YASK","CBL-WA50P-01A","Cable Assembly","Yaskawa","CBL-WA50P-01A","Yaskawa Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/yask/logo_s.jpg","345.33","102","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/cbl-wa50p-01a-yaskawa.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/c/b/cbl-wa50p-01a-yaskawa.jpg","0.62","0.645","8.25","3.2","1.95","Products /// Automation & Control /// Programmable Logic Controllers","Yaskawa Programmable Logic Controllers"
"CT-10S-ATNC","CT-10S","Connector for Display Unit","Autonics","CT-10S","Autonics Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/atnc/logo_s.jpg","5","86","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/ct-10s-autonics.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/c/t/ct-10s-autonics.jpg","0.01","0.01","0.25","1.6","0.8","Products /// Automation & Control /// Programmable Logic Controllers","Autonics Programmable Logic Controllers"
"DVP12SE11R-DLPC","DVP12SE11R","PLC PROCESSOR","Delta Products","DVP12SE11R","Delta Products Programmable Logic Controllers, DVP-SE Series","https://www.galco.com/media/brands/dlpc/logo_s.jpg","468.5","270","0","0","24 VDC","null","null","null","Products > Automation & Control > Programmable Logic Controllers > Programmable Logic Controllers","https://www.galco.com/dvp12se11r-dlpc.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/d/v/dvp12se11r-delta-products.jpg","0.325","0.555","3.05","1.55","3.8","Products /// Automation & Control /// Programmable Logic Controllers","Delta Products Programmable Logic Controllers, DVP-SE Series"
"DVP14SS211R-DLPC","DVP14SS211R","PLC","Delta Products","DVP14SS211R","Delta Products Programmable Logic Controllers, DVP-SS2 Series","https://www.galco.com/media/brands/dlpc/logo_s.jpg","183.81","58","0","0","24 VDC","null","null","null","Products > Automation & Control > Programmable Logic Controllers > Programmable Logic Controllers","https://www.galco.com/dvp14ss211r-dlpc.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/d/v/dvp14ss211r-delta-products.jpg","0.225","0.485","1.1","2.85","3.7","Products /// Automation & Control /// Programmable Logic Controllers","Delta Products Programmable Logic Controllers, DVP-SS2 Series"
"DVP14SS211T-DLPC","DVP14SS211T","PROGRAMMABLE LOGIC CTRL 8/6T DC 6","Delta Products","DVP14SS211T","Delta Products Programmable Logic Controllers, SS2 Series","https://www.galco.com/media/brands/dlpc/logo_s.jpg","185.34","21","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > Programmable Logic Controllers","https://www.galco.com/dvp14ss211t-dlpc.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/d/v/dvp14ss211t-delta-products.jpg","0.185","0.41","1.05","2.85","4.4","Products /// Automation & Control /// Programmable Logic Controllers","Delta Products Programmable Logic Controllers, SS2 Series"
"EASY-BOX-E4-DC1-CHGP","EASY-BOX-E4-DC1","Eaton Easy Nano Programmable Logic Controller, Starterset, Easy E4 Nano PLC with DC Power supply, patch cable, easySoft license code, easyE4 flyer","Cutler Hammer, Div of Eaton","EASY-BOX-E4-DC1","Cutler Hammer, Div of Eaton Programmable Logic Controllers, Easy E4 Series","https://www.galco.com/media/brands/chgp/logo_s.jpg","288.63","507","0","0","20.4-28.8 VDC","null","null","null","Products > Automation & Control > Programmable Logic Controllers > Programmable Logic Controllers","https://www.galco.com/easy-box-e4-dc1-chgp.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/e/a/easy-box-e4-dc1-cutler-hammer-div-of-eaton.jpg","0.38","0.975","2.28","2.81","3.54","Products /// Automation & Control /// Programmable Logic Controllers","Cutler Hammer, Div of Eaton Programmable Logic Controllers, Easy E4 Series"
"EASY-BOX-E4-UC1-CHGP","EASY-BOX-E4-UC1","Eaton Easy Nano Programmable Logic Controller, Starterset, Easy E4 Nano PLC with UC Power supply, patch cable, easySoft license code, easyE4 flyer","Cutler Hammer, Div of Eaton","EATON-197227","Cutler Hammer, Div of Eaton Programmable Logic Controllers, Easy E4 Series","https://www.galco.com/media/brands/chgp/logo_s.jpg","288.63","157","0","0","12.2-28.8 VDC, 20.4-28.8 VAC","null","null","null","Products > Automation & Control > Programmable Logic Controllers > Programmable Logic Controllers","https://www.galco.com/easy-box-e4-uc1-chgp.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/e/a/easy-box-e4-uc1-cutler-hammer-div-of-eaton.jpg","0.48","1.015","2.28","2.81","3.54","Products /// Automation & Control /// Programmable Logic Controllers","Cutler Hammer, Div of Eaton Programmable Logic Controllers, Easy E4 Series"
"EASY-E4-AC-12RC1-CHGP","EASY-E4-AC-12RC1","EASYE4 NPLC 100-240AC RLY DISP SCWTRM","Cutler Hammer, Div of Eaton","EASY-E4-AC-12RC1","Cutler Hammer, Div of Eaton Programmable Logic Controllers, Easy E4 Series","https://www.galco.com/media/brands/chgp/logo_s.jpg","236.15","6","0","0","100-240 VAC, 100-240 VDC","null","null","null","Products > Automation & Control > Programmable Logic Controllers > Programmable Logic Controllers","https://www.galco.com/easy-e4-ac-12rc1-chgp.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/e/a/easy-e4-ac-12rc1-cutler-hammer-div-of-eaton.jpg","0.4981","0.56","2.28","2.81","3.54","Products /// Automation & Control /// Programmable Logic Controllers","Cutler Hammer, Div of Eaton Programmable Logic Controllers, Easy E4 Series"
"EASY-E4-AC-12RCX1-CHGP","EASY-E4-AC-12RCX1","EASYE4 NPLC 100-240AC RLY SCWTRM","Cutler Hammer, Div of Eaton","EATON-197216","Cutler Hammer, Div of Eaton Programmable Logic Controllers, Easy E4 Series","https://www.galco.com/media/brands/chgp/logo_s.jpg","202.43","39","0","0","100-240 VAC, 100-240 VDC","null","null","null","Products > Automation & Control > Programmable Logic Controllers > Programmable Logic Controllers","https://www.galco.com/easy-e4-ac-12rcx1-chgp.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/e/a/easy-e4-ac-12rcx1-cutler-hammer-div-of-eaton.jpg","0.45","0.505","3.5","2.85","2.35","Products /// Automation & Control /// Programmable Logic Controllers","Cutler Hammer, Div of Eaton Programmable Logic Controllers, Easy E4 Series"
"EASY-E4-AC-16RE1-CHGP","EASY-E4-AC-16RE1","Digital input/output 100/110/230/240 VAC, Screw Terminal, 8 In, 8 Out","Cutler Hammer, Div of Eaton","EASY-E4-AC-16RE1","Cutler Hammer, Div of Eaton Programmable Logic Controllers, Easy E4 Series","https://www.galco.com/media/brands/chgp/logo_s.jpg","206.64","10","0","0","null","Relay","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Expansions","https://www.galco.com/easy-e4-ac-16re1-chgp.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/e/a/easy-e4-ac-16re1-cutler-hammer-div-of-eaton.jpg","0.515","0.575","3.55","3.5","2.3","Products /// Automation & Control /// Programmable Logic Controllers","Cutler Hammer, Div of Eaton Programmable Logic Controllers, Easy E4 Series"
"EASY-E4-AC-8RE1-CHGP","EASY-E4-AC-8RE1","Digital input/output 100/110/230/240 VAC, Screw Terminal, 4 In, 4 Out","Cutler Hammer, Div of Eaton","EASY-E4-AC-8RE1","Cutler Hammer, Div of Eaton Programmable Logic Controllers, Easy E4 Series","https://www.galco.com/media/brands/chgp/logo_s.jpg","118.5","13","0","0","null","Relay","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Expansions","https://www.galco.com/easy-e4-ac-8re1-chgp.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/e/a/easy-e4-ac-8re1-cutler-hammer-div-of-eaton.jpg","0.28","0.335","2.2","1.35","3.55","Products /// Automation & Control /// Programmable Logic Controllers","Cutler Hammer, Div of Eaton Programmable Logic Controllers, Easy E4 Series"
